Order ID,Order Date,Ship Mode,Customer ID,Customer Name,Segment,City,State,Region,Category,Sub-Category,Product Name,Unit Price,Quantity,Discount,Sales,Profit
ORD-00062,2021-12-17,Standard Class,CUST-0190,Customer_190,Consumer,Washington_City3,Washington,West,Furniture,Tables,Round Table,633.91,5,0.05,3011.07,239.49
ORD-00720,2021-12-22,Standard Class,CUST-0292,Customer_292,Corporate,New York_City1,New York,East,Office Supplies,Art,Color Pencils,38.31,9,0.5,172.4,24.45
ORD-00409,2021-12-23,Standard Class,CUST-0016,Customer_16,Consumer,Oregon_City5,Oregon,West,Furniture,Tables,Round Table,535.17,7,0.2,2996.95,364.19
ORD-00768,2021-12-25,Standard Class,CUST-0111,Customer_111,Consumer,Florida_City5,Florida,East,Furniture,Bookcases,Oak Bookcase,100.2,8,0.0,801.6,34.38
ORD-00921,2021-12-25,Standard Class,CUST-0299,Customer_299,Home Office,New Jersey_City3,New Jersey,East,Technology,Accessories,Logitech Mouse,1227.62,4,0.0,4910.48,1076.9
ORD-00977,2021-12-26,Standard Class,CUST-0198,Customer_198,Consumer,Arizona_City2,Arizona,West,Furniture,Furnishings,Curtains,801.89,8,0.05,6094.36,383.85
ORD-00452,2021-12-27,Standard Class,CUST-0151,Customer_151,Corporate,Washington_City1,Washington,West,Furniture,Bookcases,Metal Shelf,662.83,1,0.05,629.69,52.07
ORD-00596,2021-12-27,Standard Class,CUST-0005,Customer_5,Consumer,California_City1,California,West,Office Supplies,Labels,Sticky Notes,178.17,3,0.0,534.51,113.05
ORD-00340,2021-12-29,Standard Class,CUST-0005,Customer_5,Home Office,Pennsylvania_City1,Pennsylvania,East,Furniture,Chairs,Executive Chair,713.07,8,0.15,4848.88,320.09
ORD-00374,2022-01-01,Second Class,CUST-0192,Customer_192,Consumer,California_City2,California,West,Furniture,Furnishings,Lamp Set,251.26,2,0.15,427.14,54.49
ORD-00120,2022-01-01,Second Class,CUST-0143,Customer_143,Corporate,Michigan_City2,Michigan,Central,Technology,Copiers,HP LaserJet,1422.69,7,0.05,9460.89,1354.22
ORD-00343,2022-01-03,Standard Class,CUST-0262,Customer_262,Consumer,Pennsylvania_City4,Pennsylvania,East,Technology,Computers,HP Spectre,708.16,3,0.3,1487.14,219.63
ORD-00669,2022-01-03,Standard Class,CUST-0273,Customer_273,Consumer,Michigan_City3,Michigan,Central,Technology,Accessories,USB Hub,426.49,8,0.05,3241.32,688.09
ORD-00919,2022-01-04,Second Class,CUST-0292,Customer_292,Consumer,New York_City3,New York,East,Technology,Phones,iPhone 14,1374.98,9,0.0,12374.82,2811.47
ORD-00773,2022-01-07,First Class,CUST-0083,Customer_83,Consumer,Oregon_City5,Oregon,West,Furniture,Bookcases,Metal Shelf,735.72,7,0.1,4635.04,577.74
ORD-00615,2022-01-08,Same Day,CUST-0133,Customer_133,Consumer,Alabama_City2,Alabama,South,Technology,Copiers,Canon Copier,923.05,7,0.0,6461.35,1110.76
ORD-00530,2022-01-08,Second Class,CUST-0173,Customer_173,Consumer,Tennessee_City3,Tennessee,South,Furniture,Tables,Folding Table,632.03,1,0.0,632.03,65.33
ORD-00206,2022-01-11,Standard Class,CUST-0129,Customer_129,Consumer,Missouri_City1,Missouri,Central,Furniture,Bookcases,Corner Bookcase,652.01,2,0.1,1173.62,184.55
ORD-00687,2022-01-13,Second Class,CUST-0195,Customer_195,Corporate,Louisiana_City2,Louisiana,South,Office Supplies,Labels,Sticky Notes,141.38,9,0.0,1272.42,194.97
ORD-00657,2022-01-15,Standard Class,CUST-0286,Customer_286,Corporate,Arizona_City2,Arizona,West,Furniture,Tables,Folding Table,404.31,7,0.15,2405.64,374.46
ORD-00249,2022-01-16,Second Class,CUST-0195,Customer_195,Corporate,Florida_City4,Florida,East,Office Supplies,Art,Marker Set,92.76,4,0.2,296.83,55.64
ORD-00802,2022-01-20,Standard Class,CUST-0134,Customer_134,Consumer,Virginia_City1,Virginia,East,Furniture,Bookcases,Corner Bookcase,521.07,3,0.15,1328.73,126.99
ORD-00859,2022-01-22,Second Class,CUST-0078,Customer_78,Consumer,Pennsylvania_City5,Pennsylvania,East,Furniture,Bookcases,Metal Shelf,1156.45,6,0.1,6244.83,637.63
ORD-00234,2022-01-24,Second Class,CUST-0104,Customer_104,Consumer,Virginia_City1,Virginia,East,Office Supplies,Paper,Glossy Paper,13.75,5,0.0,68.75,10.11
ORD-00963,2022-01-25,First Class,CUST-0244,Customer_244,Consumer,Louisiana_City3,Louisiana,South,Office Supplies,Storage,Shelf Rack,167.18,1,0.15,142.1,14.62
ORD-00202,2022-01-25,Standard Class,CUST-0148,Customer_148,Consumer,Louisiana_City2,Louisiana,South,Furniture,Furnishings,Curtains,728.58,7,0.0,5100.06,418.25
ORD-00385,2022-01-25,Standard Class,CUST-0069,Customer_69,Consumer,Louisiana_City3,Louisiana,South,Furniture,Bookcases,Corner Bookcase,1119.81,6,0.15,5711.03,250.18
ORD-00186,2022-01-25,First Class,CUST-0123,Customer_123,Corporate,Missouri_City5,Missouri,Central,Technology,Accessories,Logitech Mouse,265.89,3,0.0,797.67,170.3
ORD-00838,2022-01-26,Standard Class,CUST-0273,Customer_273,Corporate,Texas_City4,Texas,Central,Technology,Accessories,Webcam HD,1002.77,7,0.0,7019.39,1712.66
ORD-00625,2022-01-27,Standard Class,CUST-0001,Customer_1,Home Office,Texas_City2,Texas,Central,Office Supplies,Art,Color Pencils,99.12,8,0.0,792.96,84.57
ORD-00201,2022-01-28,Standard Class,CUST-0147,Customer_147,Consumer,Oregon_City2,Oregon,West,Technology,Phones,Samsung Galaxy,332.07,1,0.0,332.07,81.08
ORD-00658,2022-01-28,First Class,CUST-0249,Customer_249,Corporate,Washington_City4,Washington,West,Furniture,Furnishings,Lamp Set,451.06,7,0.0,3157.42,480.97
ORD-00406,2022-01-28,Second Class,CUST-0096,Customer_96,Corporate,Washington_City2,Washington,West,Office Supplies,Envelopes,Bubble Wrap,13.27,7,0.0,92.89,20.95
ORD-00044,2022-01-29,Standard Class,CUST-0264,Customer_264,Corporate,New York_City5,New York,East,Office Supplies,Envelopes,Bubble Wrap,51.56,8,0.0,412.48,64.45
ORD-00654,2022-01-30,Second Class,CUST-0226,Customer_226,Consumer,Nevada_City3,Nevada,West,Office Supplies,Paper,Recycled Paper,178.97,6,0.15,912.75,196.54
ORD-00361,2022-01-31,First Class,CUST-0058,Customer_58,Home Office,Ohio_City5,Ohio,Central,Furniture,Tables,Round Table,723.75,8,0.0,5790.0,884.92
ORD-00665,2022-02-02,First Class,CUST-0133,Customer_133,Consumer,Tennessee_City5,Tennessee,South,Technology,Accessories,Keyboard Wireless,1022.5,7,0.05,6799.62,1585.2
ORD-00442,2022-02-03,Second Class,CUST-0277,Customer_277,Corporate,Alabama_City4,Alabama,South,Office Supplies,Storage,Filing Cabinet,181.9,4,0.05,691.22,150.67
ORD-00391,2022-02-08,Standard Class,CUST-0039,Customer_39,Corporate,Illinois_City3,Illinois,Central,Technology,Computers,Dell Laptop,594.85,6,0.05,3390.64,508.13
ORD-00736,2022-02-10,Standard Class,CUST-0187,Customer_187,Consumer,Oregon_City2,Oregon,West,Office Supplies,Paper,Cardstock,79.84,9,0.1,646.7,76.47
ORD-00573,2022-02-11,Standard Class,CUST-0136,Customer_136,Consumer,Pennsylvania_City2,Pennsylvania,East,Furniture,Furnishings,Curtains,293.19,9,0.0,2638.71,163.38
ORD-00433,2022-02-12,Standard Class,CUST-0264,Customer_264,Consumer,New Jersey_City4,New Jersey,East,Technology,Computers,Dell Laptop,861.69,6,0.0,5170.14,932.75
ORD-00017,2022-02-12,Same Day,CUST-0192,Customer_192,Home Office,Florida_City2,Florida,East,Office Supplies,Envelopes,Kraft Envelope,74.84,8,0.1,538.85,73.82
ORD-00944,2022-02-12,Standard Class,CUST-0051,Customer_51,Consumer,Washington_City2,Washington,West,Office Supplies,Art,Marker Set,191.46,9,0.0,1723.14,179.75
ORD-00125,2022-02-12,First Class,CUST-0160,Customer_160,Consumer,Florida_City3,Florida,East,Office Supplies,Binders,3-Ring Binder,46.72,4,0.05,177.54,23.2
ORD-00354,2022-02-13,Standard Class,CUST-0092,Customer_92,Consumer,Tennessee_City3,Tennessee,South,Technology,Copiers,HP LaserJet,638.07,6,0.0,3828.42,786.65
ORD-00553,2022-02-13,Standard Class,CUST-0164,Customer_164,Consumer,New Jersey_City3,New Jersey,East,Furniture,Bookcases,Corner Bookcase,1032.88,3,0.1,2788.78,174.34
ORD-00153,2022-02-16,Standard Class,CUST-0234,Customer_234,Home Office,Nevada_City3,Nevada,West,Technology,Accessories,USB Hub,1131.45,4,0.1,4073.22,822.79
ORD-00978,2022-02-16,Second Class,CUST-0161,Customer_161,Home Office,Alabama_City5,Alabama,South,Office Supplies,Paper,A4 Ream,143.07,8,0.1,1030.1,110.98
ORD-00808,2022-02-21,Standard Class,CUST-0026,Customer_26,Corporate,Missouri_City4,Missouri,Central,Furniture,Tables,Standing Desk,523.05,9,0.0,4707.45,332.17
ORD-00301,2022-02-21,First Class,CUST-0151,Customer_151,Consumer,Florida_City2,Florida,East,Technology,Accessories,Logitech Mouse,1002.0,7,0.15,5961.9,927.01
ORD-00262,2022-02-23,Second Class,CUST-0226,Customer_226,Consumer,Michigan_City1,Michigan,Central,Office Supplies,Storage,Filing Cabinet,134.39,7,0.0,940.73,157.76
ORD-00498,2022-02-28,Standard Class,CUST-0239,Customer_239,Consumer,Washington_City5,Washington,West,Office Supplies,Storage,Shelf Rack,184.48,7,0.0,1291.36,232.92
ORD-00714,2022-03-02,Second Class,CUST-0239,Customer_239,Consumer,California_City1,California,West,Furniture,Chairs,Ergonomic Chair,1070.64,2,0.0,2141.28,225.59
ORD-00059,2022-03-06,Standard Class,CUST-0271,Customer_271,Corporate,New York_City5,New York,East,Technology,Accessories,Keyboard Wireless,407.64,1,0.3,285.35,75.59
ORD-00415,2022-03-07,Standard Class,CUST-0178,Customer_178,Corporate,Oregon_City2,Oregon,West,Office Supplies,Binders,3-Ring Binder,61.78,3,0.1,166.81,27.54
ORD-00332,2022-03-07,First Class,CUST-0170,Customer_170,Corporate,Washington_City2,Washington,West,Office Supplies,Binders,Portfolio,107.14,3,0.1,289.28,48.25
ORD-00299,2022-03-08,Same Day,CUST-0114,Customer_114,Consumer,Nevada_City5,Nevada,West,Furniture,Chairs,Mesh Chair,359.83,5,0.0,1799.15,121.62
ORD-00715,2022-03-09,Standard Class,CUST-0056,Customer_56,Consumer,Washington_City5,Washington,West,Technology,Phones,Google Pixel,925.25,9,0.3,5829.08,1097.68
ORD-00078,2022-03-09,Standard Class,CUST-0136,Customer_136,Consumer,Washington_City1,Washington,West,Furniture,Furnishings,Wall Art,981.12,9,0.0,8830.08,543.47
ORD-00152,2022-03-10,Standard Class,CUST-0225,Customer_225,Corporate,North Carolina_City3,North Carolina,South,Furniture,Chairs,Guest Chair,503.79,6,0.0,3022.74,262.44
ORD-00535,2022-03-10,Second Class,CUST-0058,Customer_58,Consumer,Virginia_City4,Virginia,East,Office Supplies,Paper,Recycled Paper,123.72,5,0.4,371.16,69.94
ORD-00617,2022-03-11,Standard Class,CUST-0023,Customer_23,Consumer,Pennsylvania_City2,Pennsylvania,East,Technology,Copiers,HP LaserJet,545.82,6,0.0,3274.92,492.51
ORD-00080,2022-03-12,Standard Class,CUST-0139,Customer_139,Corporate,New York_City1,New York,East,Technology,Computers,Dell Laptop,1092.83,7,0.15,6502.34,913.85
ORD-00276,2022-03-13,Standard Class,CUST-0046,Customer_46,Consumer,Oregon_City1,Oregon,West,Furniture,Furnishings,Rug,120.99,8,0.0,967.92,126.19
ORD-00221,2022-03-14,Standard Class,CUST-0009,Customer_9,Consumer,Arizona_City5,Arizona,West,Technology,Accessories,Webcam HD,343.35,6,0.0,2060.1,294.96
ORD-00421,2022-03-14,Standard Class,CUST-0065,Customer_65,Consumer,Virginia_City4,Virginia,East,Office Supplies,Envelopes,Padded Mailer,124.56,4,0.0,498.24,51.4
ORD-00180,2022-03-15,Standard Class,CUST-0218,Customer_218,Home Office,Georgia_City4,Georgia,South,Technology,Copiers,Canon Copier,1244.45,6,0.2,5973.36,1244.41
ORD-00490,2022-03-15,Standard Class,CUST-0223,Customer_223,Home Office,Florida_City2,Florida,East,Furniture,Chairs,Executive Chair,153.81,9,0.15,1176.65,137.4
ORD-00028,2022-03-17,Standard Class,CUST-0190,Customer_190,Corporate,North Carolina_City3,North Carolina,South,Furniture,Furnishings,Rug,402.86,7,0.2,2256.02,305.38
ORD-00659,2022-03-20,Standard Class,CUST-0166,Customer_166,Corporate,Louisiana_City3,Louisiana,South,Furniture,Chairs,Guest Chair,585.23,2,0.2,936.37,66.39
ORD-00236,2022-03-22,Standard Class,CUST-0227,Customer_227,Home Office,Virginia_City1,Virginia,East,Office Supplies,Binders,Presentation Folder,43.94,6,0.1,237.28,49.33
ORD-00560,2022-03-23,Standard Class,CUST-0143,Customer_143,Consumer,New York_City5,New York,East,Furniture,Bookcases,Corner Bookcase,112.43,7,0.15,668.96,42.12
ORD-00013,2022-03-24,Standard Class,CUST-0131,Customer_131,Consumer,Oregon_City4,Oregon,West,Office Supplies,Paper,Recycled Paper,162.08,4,0.0,648.32,84.33
ORD-00451,2022-03-25,Same Day,CUST-0152,Customer_152,Home Office,Michigan_City3,Michigan,Central,Office Supplies,Labels,Color Dot Labels,159.26,4,0.1,573.34,98.67
ORD-00962,2022-03-25,Standard Class,CUST-0063,Customer_63,Corporate,New Jersey_City4,New Jersey,East,Office Supplies,Paper,Glossy Paper,136.2,1,0.05,129.39,23.15
ORD-00511,2022-03-26,First Class,CUST-0194,Customer_194,Corporate,North Carolina_City2,North Carolina,South,Technology,Accessories,USB Hub,349.0,5,0.5,872.5,181.98
ORD-00069,2022-03-26,Second Class,CUST-0217,Customer_217,Consumer,Arizona_City1,Arizona,West,Technology,Phones,iPhone 14,609.5,4,0.05,2316.1,583.21
ORD-00092,2022-03-26,Standard Class,CUST-0048,Customer_48,Consumer,Pennsylvania_City5,Pennsylvania,East,Office Supplies,Binders,Presentation Folder,23.94,9,0.1,193.91,29.99
ORD-00167,2022-03-28,Standard Class,CUST-0081,Customer_81,Consumer,Georgia_City3,Georgia,South,Technology,Computers,Dell Laptop,1152.37,6,0.05,6568.51,1320.76
ORD-00509,2022-03-28,Second Class,CUST-0283,Customer_283,Home Office,Oregon_City5,Oregon,West,Furniture,Chairs,Mesh Chair,736.86,2,0.1,1326.35,60.64
ORD-00019,2022-03-28,First Class,CUST-0161,Customer_161,Corporate,Florida_City5,Florida,East,Office Supplies,Envelopes,Padded Mailer,180.24,2,0.05,342.46,75.52
ORD-00637,2022-03-30,Standard Class,CUST-0162,Customer_162,Consumer,New York_City5,New York,East,Furniture,Tables,Folding Table,245.99,3,0.15,627.27,83.65
ORD-00353,2022-04-01,Standard Class,CUST-0275,Customer_275,Consumer,Ohio_City4,Ohio,Central,Furniture,Bookcases,Oak Bookcase,1126.58,3,0.15,2872.78,228.04
ORD-00359,2022-04-02,Standard Class,CUST-0127,Customer_127,Corporate,Michigan_City3,Michigan,Central,Furniture,Bookcases,Metal Shelf,773.18,6,0.05,4407.13,193.72
ORD-00005,2022-04-03,First Class,CUST-0189,Customer_189,Consumer,Florida_City5,Florida,East,Technology,Copiers,Brother Printer,1231.32,3,0.0,3693.96,870.27
ORD-00548,2022-04-05,First Class,CUST-0080,Customer_80,Corporate,Virginia_City3,Virginia,East,Office Supplies,Binders,Presentation Folder,195.96,7,0.05,1303.13,268.68
ORD-00432,2022-04-06,Second Class,CUST-0090,Customer_90,Home Office,Pennsylvania_City5,Pennsylvania,East,Furniture,Tables,Standing Desk,248.84,7,0.0,1741.88,196.01
ORD-00739,2022-04-06,Same Day,CUST-0111,Customer_111,Corporate,Arizona_City4,Arizona,West,Furniture,Furnishings,Wall Art,750.07,4,0.0,3000.28,497.72
ORD-00822,2022-04-06,Standard Class,CUST-0142,Customer_142,Consumer,Missouri_City2,Missouri,Central,Office Supplies,Storage,Storage Box,130.24,3,0.2,312.58,62.71
ORD-00162,2022-04-06,Standard Class,CUST-0268,Customer_268,Corporate,Oregon_City4,Oregon,West,Office Supplies,Storage,Drawer Organizer,38.72,4,0.0,154.88,19.87
ORD-00993,2022-04-08,Standard Class,CUST-0257,Customer_257,Consumer,New Jersey_City2,New Jersey,East,Office Supplies,Storage,Storage Box,58.89,3,0.05,167.84,38.01
ORD-00704,2022-04-08,Standard Class,CUST-0046,Customer_46,Home Office,California_City1,California,West,Furniture,Furnishings,Curtains,611.94,3,0.0,1835.82,158.43
ORD-00667,2022-04-11,Standard Class,CUST-0138,Customer_138,Consumer,Michigan_City3,Michigan,Central,Technology,Phones,iPhone 14,760.51,8,0.2,4867.26,1116.74
ORD-00899,2022-04-11,First Class,CUST-0010,Customer_10,Corporate,Alabama_City1,Alabama,South,Technology,Accessories,Webcam HD,441.82,2,0.0,883.64,135.13
ORD-00047,2022-04-12,Second Class,CUST-0081,Customer_81,Consumer,Alabama_City3,Alabama,South,Furniture,Bookcases,Metal Shelf,692.85,6,0.0,4157.1,338.23
ORD-00358,2022-04-12,Standard Class,CUST-0279,Customer_279,Corporate,Alabama_City1,Alabama,South,Office Supplies,Binders,Presentation Folder,153.68,5,0.0,768.4,147.45
ORD-00764,2022-04-14,Second Class,CUST-0109,Customer_109,Home Office,Tennessee_City3,Tennessee,South,Technology,Phones,Google Pixel,1507.25,5,0.0,7536.25,1550.13
ORD-00171,2022-04-14,Standard Class,CUST-0130,Customer_130,Corporate,Texas_City5,Texas,Central,Furniture,Tables,Standing Desk,186.33,4,0.2,596.26,59.53
ORD-00072,2022-04-15,Standard Class,CUST-0041,Customer_41,Corporate,Louisiana_City2,Louisiana,South,Furniture,Tables,Folding Table,177.96,3,0.05,507.19,47.13
ORD-00166,2022-04-17,Standard Class,CUST-0113,Customer_113,Corporate,California_City5,California,West,Technology,Phones,Nokia G50,1652.25,3,0.0,4956.75,1262.6
ORD-00960,2022-04-17,Second Class,CUST-0154,Customer_154,Consumer,Missouri_City1,Missouri,Central,Technology,Accessories,USB Hub,487.87,2,0.0,975.74,214.17
ORD-00652,2022-04-18,Standard Class,CUST-0192,Customer_192,Consumer,Oregon_City5,Oregon,West,Furniture,Furnishings,Rug,735.32,9,0.2,5294.3,752.55
ORD-00487,2022-04-19,Standard Class,CUST-0181,Customer_181,Consumer,Pennsylvania_City4,Pennsylvania,East,Furniture,Chairs,Ergonomic Chair,781.74,5,0.0,3908.7,176.62
ORD-00729,2022-04-20,Second Class,CUST-0214,Customer_214,Consumer,New York_City2,New York,East,Office Supplies,Binders,Clip Binder,159.52,7,0.05,1060.81,138.13
ORD-00927,2022-04-21,First Class,CUST-0038,Customer_38,Corporate,California_City3,California,West,Office Supplies,Labels,Name Badge,150.5,2,0.0,301.0,31.28
ORD-00050,2022-04-22,Standard Class,CUST-0054,Customer_54,Corporate,Oregon_City1,Oregon,West,Furniture,Furnishings,Wall Art,647.3,9,0.0,5825.7,264.21
ORD-00014,2022-04-22,Standard Class,CUST-0150,Customer_150,Consumer,Missouri_City5,Missouri,Central,Technology,Copiers,Brother Printer,901.95,6,0.5,2705.85,653.76
ORD-00862,2022-04-24,Same Day,CUST-0089,Customer_89,Corporate,Virginia_City4,Virginia,East,Technology,Computers,HP Spectre,1476.96,3,0.1,3987.79,998.7
ORD-00734,2022-04-24,Standard Class,CUST-0154,Customer_154,Consumer,Florida_City5,Florida,East,Office Supplies,Paper,Recycled Paper,111.85,5,0.15,475.36,93.16
ORD-00897,2022-04-26,Standard Class,CUST-0196,Customer_196,Consumer,Michigan_City2,Michigan,Central,Technology,Accessories,Keyboard Wireless,479.38,3,0.1,1294.33,248.24
ORD-00480,2022-04-26,Second Class,CUST-0025,Customer_25,Consumer,Ohio_City3,Ohio,Central,Furniture,Chairs,Mesh Chair,747.75,7,0.3,3663.98,343.19
ORD-00252,2022-04-27,Second Class,CUST-0176,Customer_176,Consumer,Florida_City2,Florida,East,Furniture,Furnishings,Wall Art,691.81,1,0.0,691.81,64.39
ORD-00430,2022-04-27,Same Day,CUST-0035,Customer_35,Consumer,Oregon_City2,Oregon,West,Technology,Phones,Google Pixel,1700.55,7,0.4,7142.31,1403.61
ORD-00216,2022-04-30,Same Day,CUST-0002,Customer_2,Corporate,Ohio_City5,Ohio,Central,Furniture,Tables,Round Table,370.87,8,0.0,2966.96,328.89
ORD-00338,2022-04-30,First Class,CUST-0060,Customer_60,Consumer,Washington_City2,Washington,West,Office Supplies,Art,Color Pencils,183.84,4,0.3,514.75,98.83
ORD-00948,2022-05-01,Standard Class,CUST-0214,Customer_214,Consumer,Michigan_City4,Michigan,Central,Furniture,Tables,Folding Table,468.46,5,0.0,2342.3,111.7
ORD-00177,2022-05-03,Standard Class,CUST-0130,Customer_130,Consumer,New Jersey_City4,New Jersey,East,Office Supplies,Paper,Cardstock,174.23,4,0.0,696.92,88.12
ORD-00556,2022-05-04,Standard Class,CUST-0020,Customer_20,Corporate,Oregon_City4,Oregon,West,Technology,Phones,Nokia G50,862.47,3,0.05,2458.04,444.64
ORD-00264,2022-05-04,Standard Class,CUST-0286,Customer_286,Consumer,Tennessee_City4,Tennessee,South,Technology,Accessories,Keyboard Wireless,472.51,5,0.1,2126.3,347.08
ORD-00475,2022-05-05,Standard Class,CUST-0223,Customer_223,Consumer,Michigan_City2,Michigan,Central,Technology,Computers,Lenovo ThinkPad,1568.66,4,0.2,5019.71,829.57
ORD-00860,2022-05-05,Second Class,CUST-0062,Customer_62,Consumer,Florida_City5,Florida,East,Office Supplies,Paper,Recycled Paper,20.23,4,0.0,80.92,14.78
ORD-00816,2022-05-06,First Class,CUST-0020,Customer_20,Corporate,Oregon_City5,Oregon,West,Technology,Computers,HP Spectre,225.13,7,0.2,1260.73,202.66
ORD-00137,2022-05-06,Same Day,CUST-0108,Customer_108,Home Office,Oregon_City3,Oregon,West,Office Supplies,Binders,3-Ring Binder,63.86,4,0.2,204.35,24.49
ORD-00719,2022-05-07,Standard Class,CUST-0026,Customer_26,Consumer,Louisiana_City1,Louisiana,South,Office Supplies,Envelopes,Business Envelope,94.94,3,0.2,227.86,50.39
ORD-00630,2022-05-08,Second Class,CUST-0288,Customer_288,Corporate,New Jersey_City4,New Jersey,East,Office Supplies,Envelopes,Bubble Wrap,107.11,1,0.05,101.75,20.2
ORD-00924,2022-05-09,Standard Class,CUST-0148,Customer_148,Consumer,Virginia_City2,Virginia,East,Office Supplies,Envelopes,Business Envelope,37.68,6,0.0,226.08,39.57
ORD-00139,2022-05-09,First Class,CUST-0286,Customer_286,Consumer,New Jersey_City4,New Jersey,East,Technology,Copiers,Xerox WorkCentre,555.02,3,0.0,1665.06,281.24
ORD-00627,2022-05-10,Standard Class,CUST-0173,Customer_173,Consumer,Oregon_City3,Oregon,West,Office Supplies,Envelopes,Business Envelope,42.09,3,0.15,107.33,22.45
ORD-00183,2022-05-13,Standard Class,CUST-0247,Customer_247,Consumer,Michigan_City5,Michigan,Central,Technology,Computers,Dell Laptop,1443.87,9,0.1,11695.35,3092.19
ORD-00575,2022-05-13,Second Class,CUST-0178,Customer_178,Corporate,Virginia_City2,Virginia,East,Furniture,Tables,Round Table,471.73,9,0.0,4245.57,428.07
ORD-00639,2022-05-14,First Class,CUST-0259,Customer_259,Corporate,Virginia_City4,Virginia,East,Office Supplies,Envelopes,Bubble Wrap,94.58,6,0.1,510.73,81.81
ORD-00834,2022-05-15,Standard Class,CUST-0168,Customer_168,Home Office,Illinois_City5,Illinois,Central,Technology,Copiers,Canon Copier,1167.32,2,0.2,1867.71,430.99
ORD-00446,2022-05-15,First Class,CUST-0227,Customer_227,Corporate,Virginia_City2,Virginia,East,Technology,Copiers,Brother Printer,382.66,2,0.3,535.72,129.17
ORD-00608,2022-05-15,Second Class,CUST-0283,Customer_283,Consumer,Pennsylvania_City4,Pennsylvania,East,Office Supplies,Art,Marker Set,151.55,7,0.3,742.6,94.24
ORD-00916,2022-05-16,Standard Class,CUST-0095,Customer_95,Consumer,Ohio_City2,Ohio,Central,Technology,Computers,Lenovo ThinkPad,904.3,2,0.2,1446.88,345.88
ORD-00282,2022-05-16,Standard Class,CUST-0181,Customer_181,Consumer,Pennsylvania_City2,Pennsylvania,East,Technology,Copiers,HP LaserJet,359.37,6,0.0,2156.22,365.83
ORD-00437,2022-05-17,Second Class,CUST-0105,Customer_105,Home Office,Florida_City5,Florida,East,Furniture,Bookcases,Corner Bookcase,883.9,9,0.0,7955.1,782.58
ORD-00004,2022-05-17,Standard Class,CUST-0072,Customer_72,Corporate,Missouri_City5,Missouri,Central,Office Supplies,Binders,Clip Binder,16.66,4,0.3,46.65,4.93
ORD-00064,2022-05-17,Standard Class,CUST-0213,Customer_213,Corporate,Texas_City1,Texas,Central,Furniture,Bookcases,Oak Bookcase,728.11,8,0.15,4951.15,435.8
ORD-00604,2022-05-18,Second Class,CUST-0267,Customer_267,Home Office,Washington_City3,Washington,West,Office Supplies,Labels,Address Label,116.34,6,0.0,698.04,90.25
ORD-00255,2022-05-20,Second Class,CUST-0158,Customer_158,Home Office,New Jersey_City2,New Jersey,East,Furniture,Tables,Conference Table,384.52,8,0.2,2460.93,416.73
ORD-00087,2022-05-21,First Class,CUST-0028,Customer_28,Consumer,Texas_City3,Texas,Central,Office Supplies,Art,Whiteboard,12.93,8,0.1,93.1,13.34
ORD-00471,2022-05-22,Standard Class,CUST-0076,Customer_76,Corporate,Louisiana_City2,Louisiana,South,Technology,Phones,Samsung Galaxy,524.56,9,0.1,4248.94,901.84
ORD-00552,2022-05-22,Standard Class,CUST-0229,Customer_229,Corporate,Louisiana_City4,Louisiana,South,Technology,Phones,iPhone 14,388.68,5,0.0,1943.4,304.3
ORD-00161,2022-05-23,Same Day,CUST-0052,Customer_52,Home Office,Ohio_City1,Ohio,Central,Furniture,Tables,Conference Table,972.19,4,0.0,3888.76,344.02
ORD-00701,2022-05-24,Standard Class,CUST-0133,Customer_133,Corporate,Oregon_City5,Oregon,West,Technology,Phones,Google Pixel,928.93,3,0.0,2786.79,541.61
ORD-00346,2022-05-24,Standard Class,CUST-0269,Customer_269,Consumer,Michigan_City2,Michigan,Central,Office Supplies,Paper,Glossy Paper,154.26,4,0.5,308.52,52.6
ORD-00200,2022-05-25,Standard Class,CUST-0252,Customer_252,Consumer,California_City5,California,West,Office Supplies,Storage,Shelf Rack,30.78,8,0.05,233.93,43.89
ORD-00456,2022-05-26,Standard Class,CUST-0268,Customer_268,Corporate,New York_City4,New York,East,Technology,Accessories,Keyboard Wireless,1429.22,3,0.4,2572.6,588.33
ORD-00333,2022-05-27,Second Class,CUST-0271,Customer_271,Home Office,Ohio_City5,Ohio,Central,Technology,Copiers,Canon Copier,416.4,1,0.4,249.84,50.35
ORD-00209,2022-05-27,Standard Class,CUST-0298,Customer_298,Consumer,Georgia_City4,Georgia,South,Technology,Computers,MacBook Pro,415.79,1,0.4,249.47,55.18
ORD-00941,2022-05-28,Standard Class,CUST-0106,Customer_106,Corporate,California_City2,California,West,Office Supplies,Labels,Color Dot Labels,13.0,5,0.05,61.75,8.46
ORD-00761,2022-05-28,Second Class,CUST-0068,Customer_68,Consumer,Missouri_City1,Missouri,Central,Technology,Accessories,Keyboard Wireless,990.87,8,0.2,6341.57,1007.89
ORD-00964,2022-05-29,Standard Class,CUST-0025,Customer_25,Home Office,Missouri_City1,Missouri,Central,Technology,Copiers,Canon Copier,219.14,1,0.2,175.31,41.51
ORD-00305,2022-05-30,Standard Class,CUST-0104,Customer_104,Home Office,Michigan_City5,Michigan,Central,Office Supplies,Art,Marker Set,178.63,3,0.3,375.12,53.38
